,feature,coef
4505,blurb__sustainability,0.4586258954796792
4506,blurb__sustainable,0.9461975051901554
4507,blurb__sustainably,1.2364543552262095
4508,blurb__swag,0.8325656738799091
4509,blurb__sweat,0.3130023799042145
4510,blurb__sweden,-0.5503812856813587
4511,blurb__swedish,0.12210022101911125
4512,blurb__sweet,0.13560686466274405
4513,blurb__swim,0.3589204277441152
4514,blurb__swimwear,-0.18320683828956777
4515,blurb__swing,0.19991535632322494
4516,blurb__swiss,0.26028690115537945
4517,blurb__switch,0.4332008819655607
4518,blurb__sword,0.3606029142288179
4519,blurb__swords,0.3861664051776037
4520,blurb__symbol,-0.7149951287953601
4521,blurb__symbols,0.15876267640936936
4522,blurb__symphony,0.039778513870972254
4523,blurb__syndrome,-0.17870271106583785
4524,blurb__systems,-0.4986840993971259
4525,blurb__table,-0.22237910146402187
4526,blurb__tables,0.05233302952024425
4527,blurb__tablet,0.004867747250334559
4528,blurb__tabletop,0.20393141068434756
4529,blurb__tablets,-0.13323320577064385
4530,blurb__tactical,0.9840227555715709
4531,blurb__tactics,-0.026943461930080875
4532,blurb__tag,-0.23607696453509472
4533,blurb__tailored,0.3027979128210082
4534,blurb__taken,-0.4591586376808108
4535,blurb__takes,-0.25601125059310664
4536,blurb__taking,-0.11529079999565071
4537,blurb__tale,0.08659717754061078
4538,blurb__talent,-1.0058593172355397
4539,blurb__talented,-0.4754696346279351
4540,blurb__talents,-0.7910163097172948
4541,blurb__tales,0.14637523582141096
4542,blurb__talk,-0.46908540593497217
4543,blurb__talking,-0.20615475042143827
4544,blurb__tall,-0.21888691636290722
4545,blurb__tank,0.3515020162460239
4546,blurb__tanks,-0.3813341611140246
4547,blurb__tap,0.32049302272350866
4548,blurb__tape,0.2763190016869288
4549,blurb__target,-0.0707541318789155
4550,blurb__tarot,1.028933369261482
4551,blurb__task,-0.3537528491323019
4552,blurb__tasks,-0.09261707049303475
4553,blurb__taste,-0.6901421450394671
4554,blurb__tasting,1.044979747335053
4555,blurb__tasty,0.6444441426454575
4556,blurb__tattoo,-0.6234240177512188
4557,blurb__taught,-0.35826030909910017
4558,blurb__taylor,0.3551375086614068
4559,blurb__tcg,0.41583143330929684
4560,blurb__te,-0.004337287105344866
4561,blurb__tea,0.6163235285604544
4562,blurb__teach,-0.20935683118086856
4563,blurb__teacher,0.6744666374153517
4564,blurb__teachers,-0.07322360356878749
4565,blurb__teaches,0.5174090255808652
4566,blurb__teaching,0.1193345013246349
4567,blurb__team,0.03606663237663174
4568,blurb__teams,0.023169476603093667
4569,blurb__tears,-0.36110623098758166
4570,blurb__teas,-0.15038688234725117
4571,blurb__tech,0.877432373226175
4572,blurb__technical,0.016631358743797106
4573,blurb__technique,0.1474349004335977
4574,blurb__techniques,0.35145360953812504
4575,blurb__technologies,0.14843911618147992
4576,blurb__technology,0.34652020839359804
4577,blurb__teddy,0.05982424976377672
4578,blurb__tee,-0.7295406974873941
4579,blurb__teen,0.02715998465947165
4580,blurb__teenage,0.14245511089533955
4581,blurb__teenager,0.3540639879981713
4582,blurb__teenagers,-0.03720802641819
4583,blurb__teens,0.027119076655841717
4584,blurb__tees,-0.34029851761709967
4585,blurb__teeth,0.5978685786859731
4586,blurb__television,-0.23119084399862108
4587,blurb__tell,-0.26733665003184753
4588,blurb__telling,0.340418386012687
4589,blurb__tells,0.5238522329072145
4590,blurb__temperature,0.10338393717458476
4591,blurb__temple,0.7243046632824935
4592,blurb__tennis,0.1430462429097495
4593,blurb__tent,0.08629669574522719
4594,blurb__term,-0.2675340357182444
4595,blurb__terms,0.8356368403442462
4596,blurb__terrain,0.4112621291523328
4597,blurb__terrible,0.038196312649778845
4598,blurb__terrifying,0.008386213907867505
4599,blurb__territory,0.32567760191975237
4600,blurb__terror,0.22797715517342448
4601,blurb__tesla,0.174055304464999
4602,blurb__test,-0.3650558264459479
4603,blurb__tested,0.10259697132428398
4604,blurb__testing,-0.6912276535848317
4605,blurb__texas,-0.16916000269992143
4606,blurb__text,0.4229959601559902
4607,blurb__thank,0.1269229878993578
4608,blurb__thanks,0.031400498688385084
4609,blurb__theater,1.2581996702804843
4610,blurb__theatre,1.031648372604317
4611,blurb__theatrical,0.3114593544631947
4612,blurb__theft,0.7222545122534515
4613,blurb__thematic,1.1892746987615772
4614,blurb__theme,-0.5103677396314854
4615,blurb__themed,0.0886699453683893
4616,blurb__themes,-0.1677546430275244
4617,blurb__theory,0.07819444877458599
4618,blurb__therapy,0.35567268779006134
4619,blurb__thesis,1.2061900638169063
4620,blurb__thief,0.04794940455426183
4621,blurb__thieves,0.25176123354589597
4622,blurb__thing,-0.3992843315377422
4623,blurb__things,0.08773412367075076
4624,blurb__think,-0.6162988707671843
4625,blurb__thinking,-0.11583091802264285
4626,blurb__thomas,0.5457224793320782
4627,blurb__thought,-0.8212461730626135
4628,blurb__thoughts,-0.5438387535153522
4629,blurb__thousand,-0.31604647722390167
4630,blurb__thousands,0.40845196671771006
4631,blurb__threat,0.10373451023654434
4632,blurb__threatens,0.36266051713557834
4633,blurb__thrill,-0.32240205664519633
4634,blurb__thriller,0.49356478128825454
4635,blurb__thrilling,-0.20496510756848654
4636,blurb__thrive,1.1439694034433106
4637,blurb__throw,-0.4828581491408203
4638,blurb__thrown,-0.26996460415712253
4639,blurb__tickets,-0.183616112677942
4640,blurb__tie,-0.21995204768008703
4641,blurb__ties,-0.269030845427685
4642,blurb__tiger,-0.10551218912805364
4643,blurb__tile,0.2957431930445431
4644,blurb__tiles,-0.7458019502027481
4645,blurb__till,0.13853394271389738
4646,blurb__tim,0.8897939173280033
4647,blurb__time,0.10929015906227253
4648,blurb__timeless,0.0062145925327262335
4649,blurb__timepiece,0.43601535083417026
4650,blurb__timepieces,0.14934723110500006
4651,blurb__times,0.015313207974830479
4652,blurb__tiny,0.997669655991371
4653,blurb__tip,-0.20874239650225906
4654,blurb__tips,-0.5345638994441484
4655,blurb__tired,-0.5093398185537754
4656,blurb__titanium,1.3837268204128306
4657,blurb__title,-0.5438187399784057
4658,blurb__titled,-0.9067263563324512
4659,blurb__titles,0.057863924710360996
4660,blurb__tn,0.5633550205461274
4661,blurb__today,-0.25567433427698
4662,blurb__todo,-0.44160844449413067
4663,blurb__toilet,-0.7488919030217267
4664,blurb__tokens,-0.34297218231081766
4665,blurb__tokyo,0.2539194344622983
4666,blurb__told,0.5718139038389347
4667,blurb__tom,0.42535354751028115
4668,blurb__tomorrow,0.18639466519921735
4669,blurb__tone,-0.3526532786830812
4670,blurb__tons,-0.1389648573243806
4671,blurb__tony,0.24026955877761563
4672,blurb__took,-0.4997903690274489
4673,blurb__tool,0.3090584261174946
4674,blurb__tools,0.2344421788862527
4675,blurb__toothbrush,0.5126087043899432
4676,blurb__topics,-0.9958105326215604
4677,blurb__torn,0.21745912719444296
4678,blurb__toronto,0.5238449975852619
4679,blurb__total,-0.3788613272389969
4680,blurb__totally,-0.040049955738384393
4681,blurb__tote,0.2938810006420002
4682,blurb__touch,0.1690311640405387
4683,blurb__touches,0.27798877403106426
4684,blurb__touching,-0.07383908233735884
4685,blurb__tough,-0.16364586774177667
4686,blurb__tour,0.29948152422702934
4687,blurb__touring,1.1362670532323222
4688,blurb__tournament,-0.09230669811595076
4689,blurb__towel,-0.39074540660261453
4690,blurb__tower,-0.5819326975225266
4691,blurb__towers,0.11236611977605847
4692,blurb__town,0.22401425622364143
4693,blurb__towns,-0.5311821726336788
4694,blurb__toxic,0.2829534704045774
4695,blurb__toy,0.3692460429626762
4696,blurb__toys,0.0014881462975092298
4697,blurb__track,-0.10097055387813057
4698,blurb__tracker,0.5852001779958874
4699,blurb__tracking,1.237127931486782
4700,blurb__tracks,-0.09600692585237039
4701,blurb__trade,-0.13485669904665862
4702,blurb__trading,-0.16181509087019763
4703,blurb__tradition,0.38199932047853286
4704,blurb__traditional,0.45045616044550035
4705,blurb__traditions,0.6692954848117225
4706,blurb__traffic,-0.7882421805335736
4707,blurb__trafficking,0.3640777477790087
4708,blurb__tragedy,-0.12815251286459364
4709,blurb__tragic,-0.18608428503631558
4710,blurb__trail,-0.21912265440906015
4711,blurb__trailer,-0.06355914861300815
4712,blurb__train,0.30596506635836596
4713,blurb__trainer,-0.08319452809731571
4714,blurb__training,0.034532816526425585
4715,blurb__trans,1.182531566043132
4716,blurb__transfer,0.11561595560019584
4717,blurb__transform,0.9622524697480187
4718,blurb__transformation,0.5282897858179331
4719,blurb__transformed,1.153283575877004
4720,blurb__transforming,0.3529294636407904
4721,blurb__transforms,1.2888253606927615
4722,blurb__transgender,0.2525065577392573
4723,blurb__transition,0.47099724556688544
4724,blurb__translation,0.24037098013523472
4725,blurb__transparent,0.5701728140124777
4726,blurb__transport,-0.6198855847621594
4727,blurb__transportation,-0.6157881244400257
4728,blurb__trapped,0.1907177170491618
4729,blurb__traps,-0.9090640070859731
4730,blurb__trash,-0.03321665282721955
4731,blurb__trauma,0.6894349999733439
4732,blurb__travel,0.3547589070689676
4733,blurb__traveler,0.41805443186873115
4734,blurb__travelers,0.5175968167045938
4735,blurb__traveling,0.013681977796061109
4736,blurb__travelling,-0.03213803205695805
4737,blurb__travels,-0.20112918197634194
4738,blurb__tray,0.3571004188237952
4739,blurb__treasure,0.06607891861659558
4740,blurb__treasures,-0.2163024023495584
4741,blurb__treat,-0.2871241451480617
4742,blurb__treatment,0.14425879608403686
4743,blurb__treats,-0.18645309316080866
4744,blurb__tree,-0.03012445769310229
4745,blurb__trees,0.41793954675424705
4746,blurb__trek,0.5363116472245065
4747,blurb__trend,-0.8518477484932665
4748,blurb__trendy,-0.5556460976369302
4749,blurb__trials,-0.9292050731473571
4750,blurb__tribe,0.3869107286313807
4751,blurb__tribute,-0.02402933024437407
4752,blurb__trick,0.49071197102580333
4753,blurb__tricks,0.7934353744781295
4754,blurb__tries,0.517136863813477
4755,blurb__trilogy,0.28984313158058045
4756,blurb__trio,0.9090679973977668
4757,blurb__trip,0.020543879581630772
4758,blurb__triple,0.23786950246092056
4759,blurb__tripod,0.05546491374674448
4760,blurb__trips,-0.1880741335216896
4761,blurb__triumph,-0.7507967625169479
4762,blurb__trivia,-0.1545833233971993
4763,blurb__tropical,-0.20426796425945984
4764,blurb__trouble,0.026706416338204905
4765,blurb__troubled,0.3548871044857083
4766,blurb__truck,-0.14474205962526335
4767,blurb__trucks,-0.5272100115681163
4768,blurb__true,-0.06438310337632296
4769,blurb__truly,0.4765557003124078
4770,blurb__trump,-0.4161358899401989
4771,blurb__trust,-0.08615510619904686
4772,blurb__truth,-0.36695302448682826
4773,blurb__truths,-0.2104634836111504
4774,blurb__try,-0.5149402642319321
4775,blurb__trying,-1.7349050826377745
4776,blurb__ttrpg,-0.09661273664725573
4777,blurb__ttrpgs,0.3344287939453531
4778,blurb__tu,0.054346043020806
4779,blurb__tube,-0.2829584958303336
4780,blurb__tunes,1.0252848021576875
4781,blurb__turn,0.1883542421902226
4782,blurb__turned,0.4256567658560611
4783,blurb__turning,0.027794450989794984
4784,blurb__turns,0.24660986251535835
4785,blurb__tutorials,0.6317233673517685
4786,blurb__tv,-0.6565448352403024
4787,blurb__twin,0.3334231022642798
4788,blurb__twist,-0.6998549423565968
4789,blurb__twisted,0.07331775178116948
4790,blurb__twists,-0.3578528241462723
4791,blurb__twitter,-0.2519149050881205
4792,blurb__tx,-0.2207850907808813
4793,blurb__type,-0.33916145736578385
4794,blurb__types,-0.7722015043745694
4795,blurb__typical,-0.6510909793868491
4796,blurb__ugly,0.25216344148245884
4797,blurb__uk,0.033056153993174645
4798,blurb__ultimate,0.5004764966670374
4799,blurb__ultra,0.8743897344734152
4800,blurb__um,-0.04495827667626233
4801,blurb__una,0.30093591655632285
4802,blurb__unconventional,0.7312775277116547
4803,blurb__uncover,0.5943139188463641
4804,blurb__und,-0.5525273078198574
4805,blurb__undead,-0.07804985433512135
4806,blurb__underground,-0.1064047413614691
4807,blurb__understand,-0.08568774530212352
4808,blurb__understanding,-0.7191537961697853
4809,blurb__underwater,0.5868000162067005
4810,blurb__underwear,0.7708124206554384
4811,blurb__underworld,0.4387094434692448
4812,blurb__une,0.2935490826600705
4813,blurb__unexpected,0.5326536620743404
4814,blurb__unforgettable,-0.10403167310578752
4815,blurb__unicorn,0.20912343132352193
4816,blurb__union,0.6929779498069107
4817,blurb__unique,-0.19516861198173466
4818,blurb__uniquely,-0.10332169430006333
4819,blurb__unisex,0.6528606774028824
4820,blurb__unit,-0.5192310704214429
4821,blurb__unite,0.03286189843598657
4822,blurb__united,-0.25030178596132396
4823,blurb__units,0.04908587345408362
4824,blurb__unity,-0.6206445632331778
4825,blurb__universal,-0.47452766929099655
4826,blurb__universe,-0.09091872019802948
4827,blurb__university,0.4768169826564509
4828,blurb__unknown,-0.37568520393716487
4829,blurb__unleash,0.0602120916411446
4830,blurb__unlike,0.4670630193525835
4831,blurb__unlikely,0.7768540420185255
4832,blurb__unlimited,0.011450556366714942
4833,blurb__unlock,0.2604814096090223
4834,blurb__unlocked,0.9071966260527548
4835,blurb__unreal,-0.5188683607261803
4836,blurb__unseen,-0.4635217549106836
4837,blurb__untold,0.6928746532770141
4838,blurb__unusual,-0.19720194121967824
4839,blurb__upcoming,-0.5362468952161128
4840,blurb__update,-0.2813976822077728
4841,blurb__updated,0.8818554652952231
4842,blurb__updates,0.31849298341445176
4843,blurb__upgrade,0.25158237120432597
4844,blurb__uplifting,-0.07652391837158667
4845,blurb__upload,-0.2649096521861826
4846,blurb__ups,0.3128682502668507
4847,blurb__upside,0.25834195582687136
4848,blurb__urban,0.005662527287745483
4849,blurb__usa,-0.02292273290903299
4850,blurb__usb,0.6721757292419849
4851,blurb__use,-0.22066915647884391
4852,blurb__used,-1.0085247584613344
4853,blurb__useful,-0.38793507614820283
4854,blurb__user,-0.9575707627754457
4855,blurb__users,-0.5639859472067801
4856,blurb__uses,0.2795768768537394
4857,blurb__using,-0.5976520703502926
4858,blurb__uspcc,-0.39462774277194834
4859,blurb__utah,0.14585253280587496
4860,blurb__utility,-0.3320045253254673
4861,blurb__utilizing,-0.7405501648100463
4862,blurb__uv,1.1617088689895727
4863,blurb__va,0.7604876864567508
4864,blurb__vacation,-0.27563849705892396
4865,blurb__vacuum,0.5917504992503649
4866,blurb__valley,0.4770491658899131
4867,blurb__valuable,-0.2866355108359294
4868,blurb__value,-0.05958365397519526
4869,blurb__values,0.4526559623371319
4870,blurb__vampire,-0.16776593640954693
4871,blurb__vampires,-0.11357538475402969
4872,blurb__van,0.42128419648654786
4873,blurb__variety,-0.18371286906186932
4874,blurb__various,-1.059759714405385
4875,blurb__vast,-0.33288164880596144
4876,blurb__ve,0.8212940174272312
4877,blurb__vegan,0.5673029218540955
4878,blurb__vegas,-0.7124667730376583
4879,blurb__vegetable,0.6053997670180707
4880,blurb__vegetables,-0.3641469329630027
4881,blurb__vehicle,-0.527574784115492
4882,blurb__vehicles,-0.10293653838344055
4883,blurb__vengeance,-0.29619400896864223
4884,blurb__venture,0.1799042571008329
4885,blurb__venue,0.37272768388818933
4886,blurb__venues,-0.08628703024625485
4887,blurb__vermont,1.175446888266866
4888,blurb__versatile,0.9779572495363543
4889,blurb__versatility,0.09226172325909422
4890,blurb__verse,-0.42825383809736217
4891,blurb__version,-0.11955988523388247
4892,blurb__versions,0.6108068624661547
4893,blurb__versus,0.37729980063798646
4894,blurb__vertical,-0.3199058195582558
4895,blurb__veteran,-0.05225690154952537
4896,blurb__veterans,0.08219167203671532
4897,blurb__vi,0.8063340693244905
4898,blurb__vibe,0.5269886133316599
4899,blurb__vibes,0.13267295246797678
4900,blurb__vibrant,0.6747252694712434
4901,blurb__victim,-0.538263481833535
4902,blurb__victims,-1.2497057922107455
4903,blurb__victorian,0.628151593496962
4904,blurb__victory,0.32708873646118086
4905,blurb__vida,-0.2907212723021965
4906,blurb__video,-0.3561444354910158
4907,blurb__videogame,0.17035485807118064
4908,blurb__videos,-0.6044857471829621
4909,blurb__vie,-0.529207569324586
4910,blurb__vietnam,-0.024405131337239195
4911,blurb__view,-1.2337872595319226
4912,blurb__viewers,-0.5864917237554652
4913,blurb__views,-0.41106780609682725
4914,blurb__vigilante,-0.1503698162153134
4915,blurb__viking,0.5906445302947516
4916,blurb__village,0.23840069316020973
4917,blurb__villain,0.13421964142142012
4918,blurb__villains,0.11198733049233581
4919,blurb__vintage,0.20735041146753844
4920,blurb__vinyl,0.8750898707316654
4921,blurb__violence,0.13312948653428963
4922,blurb__violent,-0.27288500275882493
4923,blurb__violin,0.505775014754752
4924,blurb__virginia,-0.3771582803913444
4925,blurb__virtual,0.1376891339378971
4926,blurb__virtually,0.44566554281912274
4927,blurb__virus,-0.5220600200400347
4928,blurb__visible,0.22956965043096636
4929,blurb__vision,-0.06890191578269331
4930,blurb__visionary,0.45726425825053146
4931,blurb__visions,-0.1572245366732254
4932,blurb__visit,-0.5171085576339713
4933,blurb__visiting,-0.5766726469726188
4934,blurb__visual,0.8170398739261755
4935,blurb__visually,0.12524611239117567
4936,blurb__visuals,-0.20965750570205552
4937,blurb__vivid,-0.08245201707993868
4938,blurb__vocal,0.4055920474021098
4939,blurb__vocals,-0.15477189374164996
4940,blurb__voice,0.2933535594054253
4941,blurb__voices,0.6144540376203609
4942,blurb__void,-0.13466176929498055
4943,blurb__vol,0.29438073451596036
4944,blurb__volume,0.5752043986746507
4945,blurb__volumes,0.5476022045173115
4946,blurb__von,-0.5231816023310122
4947,blurb__vote,-0.17139559519391784
4948,blurb__votre,-0.5946634435175913
4949,blurb__vous,-0.6919659741837917
4950,blurb__voyage,0.2069274742303704
4951,blurb__vr,-0.07421282943409502
4952,blurb__vs,0.00011785032330178166
4953,blurb__wa,0.14330008634379562
4954,blurb__wacky,0.37956169388870953
4955,blurb__wait,0.45761902313813096
4956,blurb__waiting,-0.4888819276401237
4957,blurb__wake,0.4913854863219977
4958,blurb__wakes,0.11754280041856521
4959,blurb__walk,0.02370205096839133
4960,blurb__walking,-0.34170992298334885
4961,blurb__walks,-0.1904965082471008
4962,blurb__wall,-0.31122693470504253
4963,blurb__wallet,-0.0586358972224274
4964,blurb__wallets,0.18595695186174532
4965,blurb__walls,-0.11861027665428232
4966,blurb__wanna,-0.47844456153835024
4967,blurb__want,-1.7460722444310093
4968,blurb__wanted,-0.6499197898079152
4969,blurb__wanting,-1.880882844834707
4970,blurb__wants,-0.04433516899083079
4971,blurb__war,0.030535415590280786
4972,blurb__wardrobe,0.8540694968038275
4973,blurb__warfare,0.26393094963749364
4974,blurb__wargame,0.42973425321785774
4975,blurb__wargames,0.4759629254701743
4976,blurb__wargaming,0.4520664628954176
4977,blurb__warhammer,-0.3489517775573311
4978,blurb__warm,0.2222686659369407
4979,blurb__warming,-0.1485124082310205
4980,blurb__warning,0.09256780795976467
4981,blurb__warrior,0.11292162593143253
4982,blurb__warriors,-0.18630546604774115
4983,blurb__wars,-0.28454873894013044
4984,blurb__wash,0.29783392792018193
4985,blurb__washable,0.3888369902310875
4986,blurb__washi,0.45344558128948637
4987,blurb__washington,0.28141789448016474
4988,blurb__waste,0.6875991041997256
4989,blurb__wasteland,0.24661590375608491
4990,blurb__watch,0.5215486255425156
4991,blurb__watches,0.7152737404634144
4992,blurb__watching,-0.19834798360392036
4993,blurb__water,-0.12022958554397181
4994,blurb__watercolor,0.9380475748985562
4995,blurb__watering,0.4410588897048197
4996,blurb__waterproof,0.3417921664848901
4997,blurb__waters,0.051773159124594466
4998,blurb__wave,0.02524021738071846
4999,blurb__waves,0.060892931025383075
5000,blurb__wax,-0.12970108236046382
5001,blurb__way,-0.4422821104019474
5002,blurb__ways,0.4732084994382423
5003,blurb__wealth,-0.298120388730037
5004,blurb__weapon,0.6498666801171435
5005,blurb__weapons,-0.45285292996289567
5006,blurb__wear,-0.4159098744729353
5007,blurb__wearable,0.38736258506403515
5008,blurb__wearing,-0.2798777840342116
5009,blurb__weather,0.4442591434960356
5010,blurb__web,0.27679263547676564
5011,blurb__webcomic,0.3427298106063806
5012,blurb__webseries,0.6991198841471005
5013,blurb__website,-1.5228440748644276
5014,blurb__websites,-0.04204605948031785
5015,blurb__wedding,-0.09030811340896117
5016,blurb__week,0.7754401803133594
5017,blurb__weekend,0.309079411274497
5018,blurb__weekly,-0.04751857804514642
5019,blurb__weeks,-0.31717376204383985
5020,blurb__weight,-1.058610472824188
5021,blurb__weird,0.8147615281352976
5022,blurb__welcome,-0.21905244709454036
5023,blurb__wellness,0.3390757705747032
5024,blurb__went,-0.8815151359237364
5025,blurb__werewolf,0.6379482314554062
5026,blurb__werewolves,0.035185544489817096
5027,blurb__west,0.3122795306302561
5028,blurb__western,0.5198646508178041
5029,blurb__wet,0.021184566551423895
5030,blurb__wheel,-0.00466359210739675
5031,blurb__wheels,0.2606133621459377
5032,blurb__whilst,0.1871419527307393
5033,blurb__whimsical,1.0057792808177808
5034,blurb__whiskey,0.41790864544980794
5035,blurb__white,0.003929412236345573
5036,blurb__wi,0.5599002512427034
5037,blurb__wicked,0.26165138718110303
5038,blurb__wide,-0.352997782840033
5039,blurb__wife,-0.01796405289122934
5040,blurb__wifi,0.1801105655104202
5041,blurb__wild,0.3410584024347992
5042,blurb__wilderness,0.3728448406793566
5043,blurb__wildlife,0.045636576702580735
5044,blurb__william,0.0950754831478325
5045,blurb__williams,0.3284168712841449
5046,blurb__willing,-0.07914114234109189
5047,blurb__win,-0.4021594047770669
5048,blurb__wind,-0.4632393337109141
5049,blurb__window,0.4071797188595409
5050,blurb__windows,-0.29729763369039525
5051,blurb__wine,0.10698162506932295
5052,blurb__wing,0.1748153210649478
5053,blurb__wings,0.21778903566417895
5054,blurb__winner,0.2091721714018009
5055,blurb__winning,0.7297684341689071
5056,blurb__wins,0.056839156995429733
5057,blurb__winter,0.34479275095428863
5058,blurb__wir,-0.15568935999006403
5059,blurb__wire,-0.2893673954839686
5060,blurb__wireless,1.0371435020631088
5061,blurb__wisdom,-0.09502443537697519
5062,blurb__wish,-0.5688812368739342
5063,blurb__wishes,0.05585428001913339
5064,blurb__witch,0.4311735493613979
5065,blurb__witches,0.38041564108505327
5066,blurb__witness,-0.05382694523341113
5067,blurb__witty,0.09998059642009813
5068,blurb__wizard,0.5022407792502975
5069,blurb__wizards,-0.10658856905749114
5070,blurb__wolf,0.38904280061546587
5071,blurb__woman,0.6869138552926427
5072,blurb__women,0.7892250108113119
5073,blurb__won,-0.17130232956956531
5074,blurb__wonder,0.48566322704126735
5075,blurb__wonderful,-0.845124457192733
5076,blurb__wonderland,-0.12097737876069939
5077,blurb__wonders,-0.1993757955449853
5078,blurb__wood,0.12017622146261168
5079,blurb__wooden,-0.3315025933540067
5080,blurb__woods,0.29431847297799935
5081,blurb__wool,1.2001221260648243
5082,blurb__word,-0.698226471059654
5083,blurb__words,-0.3335641404008402
5084,blurb__work,0.18256554445889042
5085,blurb__worked,-0.1587591832232193
5086,blurb__worker,1.4303701338099168
5087,blurb__workers,0.9496250656482816
5088,blurb__working,-0.7538621976517248
5089,blurb__workout,0.2951830843825381
5090,blurb__workouts,0.5580658205162649
5091,blurb__works,0.07898857784697842
5092,blurb__workshop,-0.14120398402504125
5093,blurb__workshops,0.780095995495597
5094,blurb__world,0.07432160079680991
5095,blurb__worlds,-0.09272407227489769
5096,blurb__worldwide,-0.31107054689593083
5097,blurb__worn,0.09573274422774092
5098,blurb__worry,0.008251018896270779
5099,blurb__worse,-0.8614267844315961
5100,blurb__worship,1.0198316822237115
5101,blurb__worst,0.16185241760861263
5102,blurb__worth,-0.18814866347956394
5103,blurb__worthy,0.1395219525367653
5104,blurb__woven,1.1625424836093314
5105,blurb__wow,0.11705092601958553
5106,blurb__wrap,-0.24661154633766535
5107,blurb__wrapped,0.33692108753651473
5108,blurb__wrestling,-0.026707576781778902
5109,blurb__wrist,0.047473818453608756
5110,blurb__write,-1.0056269879985766
5111,blurb__writer,-0.06426895903799988
5112,blurb__writers,0.30646171868507677
5113,blurb__writing,-0.8701306589011888
5114,blurb__written,-0.21881810308603394
5115,blurb__wrong,-0.06147905508130023
5116,blurb__wrote,-0.8332814071670258
5117,blurb__ww2,-0.31876751208606147
5118,blurb__wwii,0.575896496948025
5119,blurb__www,-0.0848434659027244
5120,blurb__xbox,0.2503843316858424
5121,blurb__xico,0.4535637444937279
5122,blurb__ya,0.5169190506546099
5123,blurb__yard,-0.11577565455179421
5124,blurb__yarn,1.544957733277021
5125,blurb__year,0.5210932555972747
5126,blurb__years,0.45654385436256334
5127,blurb__yes,-0.06015460421294894
5128,blurb__yo,-0.09226638277399886
5129,blurb__yoga,0.5336278223577317
5130,blurb__york,0.5730005746743417
5131,blurb__young,-0.06051520938711476
5132,blurb__younger,-0.8306831020863376
5133,blurb__youth,-0.544551980866097
5134,blurb__youtube,-1.985965963083806
5135,blurb__yr,-0.20253420404675468
5136,blurb__zealand,0.1413463942055645
5137,blurb__zelda,0.6224735245812987
5138,blurb__zero,0.8388271892987412
5139,blurb__zine,1.0524827183484005
5140,blurb__zinequest,0.3042180124684982
5141,blurb__zodiac,-0.08539608219651822
5142,blurb__zombie,-0.5536835493625613
5143,blurb__zombies,-0.4629380773154341
5144,blurb__zone,0.1250033631578374
5145,blurb__zu,-0.4297643539516492
5146,name__000,-0.05060702003147495
5147,name__01,-0.6806894849730342
5148,name__02,0.2890847016973088
5149,name__10,-0.10009501979310914
5150,name__100,0.082865958086837
5151,name__1000,-0.18932233160751777
5152,name__101,-0.3207162173824458
5153,name__10th,0.2456452820295004
5154,name__11,-0.5216599558385212
5155,name__12,-0.26060626881038507
5156,name__13,0.4631937593774837
5157,name__13th,0.21391041019117424
5158,name__14,-0.22947054598407227
5159,name__15,0.12241032928449802
5160,name__150,-0.2531878981895267
5161,name__15mm,-0.0989296618820194
5162,name__16,0.18914930384101092
5163,name__16mm,0.16103787800797784
5164,name__17,-0.30352649643636137
5165,name__18,-0.2929091342214285
5166,name__19,0.021202683792214565
5167,name__1e,-0.1154212862322734
5168,name__1st,-0.16149305858286592
5169,name__20,-0.30709474927202085
5170,name__200,-0.5528176763714497
5171,name__2010,0.34911860836818065
5172,name__2011,0.4242453302805676
5173,name__2012,-0.2563039818062407
5174,name__2013,0.2112993715929981
5175,name__2014,0.7621871203971506
5176,name__2015,-0.10451476693475148
5177,name__2016,0.1656010181325127
5178,name__2017,0.31546699539242007
5179,name__2018,0.6033080689245991
5180,name__2019,1.104377603545747
5181,name__2020,0.41359449271629367
5182,name__2021,1.1439246850243936
5183,name__2022,1.0222412804454066
5184,name__2023,0.7139623537799645
5185,name__2024,0.6236208977587729
5186,name__2025,0.5014457265809249
5187,name__20th,-0.38694680830727657
5188,name__21,-0.3624732714798219
5189,name__21st,0.3813614206459704
5190,name__22,-0.14831378345807225
5191,name__23,0.3933731038275636
5192,name__24,-0.24152113169256165
5193,name__25,-0.08565328301321178
5194,name__26,-0.05980850975471027
5195,name__27,-0.04994330654743713
5196,name__28,-0.21432156611795533
5197,name__28mm,-0.3697892210698721
5198,name__29,0.19528299866949253
5199,name__2d,-0.2125047247960754
5200,name__2nd,0.21831969452025535
5201,name__30,-0.1190602212830835
5202,name__300,-0.21899743444012096
5203,name__31,-0.8185811619829305
5204,name__32,-0.08435810557519824
5205,name__32mm,0.09350615496706817
5206,name__33,-0.039014555621670645
5207,name__35,-0.308960475117133
5208,name__360,-0.41085239929290635
5209,name__365,0.36055373042448335
5210,name__3d,-0.26876406756961
5211,name__3rd,0.07474663206885249
5212,name__40,0.25286476532772956
5213,name__45,-0.14046180794114113
5214,name__48,0.11126485272287338
5215,name__4k,0.8048300736097649
5216,name__4th,0.4466490588578121
5217,name__50,-0.19443332036226713
5218,name__500,-0.15236855335461041
5219,name__51,0.03283687035372386
5220,name__52,-0.12065166635527165
5221,name__56,-0.4247616699683978
